"Date","Time","Hour","High_Facebook","High_Shopify","High_Beyond_Meat","High_Netflix","High_Pinterest","High_Sqaure","High_The_Trade_Desk","High_Okta","High_Snap","High_Datadog"
"2020-05-14","15:20:00","15","204.6600036621","749.9998779297","134.7700042725","438.7600097656","16.9200000763","77.2399978638","296.0700073242","177.1600036621","16.8899993896","64.0899963379"
"2020-05-14","15:32:00","15","205.0800018311","749.450012207","135.1300048828","441.0400085449","16.9850006104","77.7699966431","296.799987793","177.5399932861","16.8999996185","64.6500015259"
"2020-05-14","15:37:00","15","204.8300018311","751.5","134.5771026611","440.3099975586","16.9822006226","77.7050018311","296.8799133301","177.5149993896","16.8449993134","64.9800033569"
"2020-05-14","15:43:00","15","204.6399993896","752.0800170898","134.8300018311","439.7200012207","16.9950008392","77.7200012207","296.4800109863","177.3000030518","16.8500003815","64.9649963379"
"2020-05-14","15:10:00","15","204.7799987793","750.9600219727","135.2200012207","439.8259887695","16.9449996948","77.5100021362","296.7049865723","177.5899963379","16.9400005341","64.2399978638"
"2020-05-14","15:26:00","15","204.9100036621","751.2199707031","135.0599975586","440.4800109863","16.9899997711","77.7600021362","297.1090087891","177.4299926758","16.9099006653","64.5599975586"
"2020-05-14","15:41:00","15","204.7400054932","752.0200195312","134.9900054932","440.2950134277","16.9899997711","77.6800003052","296.2156982422","177.3099975586","16.8250007629","64.9850006104"
"2020-05-14","15:42:00","15","204.7221984863","752.6799926758","135.0299987793","439.8599853516","17.0100002289","77.75","296.3099975586","177.3300018311","16.8500003815","65.0"
"2020-05-14","15:07:00","15","204.6000061035","749.7343139648","134.9900054932","439.450012207","16.9200000763","77.2900009155","296.299987793","177.75","16.9400005341","64.25"
"2020-05-14","15:18:00","15","204.5299987793","749.2640991211","134.9499969482","438.5599975586","16.9200000763","77.0100021362","296.0","177.1799926758","16.8700008392","64.0199966431"
"2020-05-14","15:46:00","15","204.9900054932","754.7899780273","135.1649932861","440.282989502","17.0450000763","78.0199966431","297.1499023438","177.2135009766","16.8799991608","65.1900024414"
"2020-05-14","15:17:00","15","204.7250061035","749.6798706055","134.7899932861","438.6900024414","16.9099998474","77.1549987793","296.6099853516","177.1199951172","16.8999996185","64.2200012207"
"2020-05-14","15:00:00","15","204.2799987793","750.0999755859","134.8600006104","439.6799926758","16.875","77.2399978638","295.7600097656","177.6199951172","16.9071998596","63.9799995422"
"2020-05-14","15:13:00","15","204.6799926758","750.5700073242","135.1100006104","439.1400146484","16.9500007629","77.3899993896","296.8500061035","177.6100006104","16.9400005341","64.25"
"2020-05-14","15:23:00","15","204.9499969482","751.2399902344","134.5599975586","439.8399963379","16.9300003052","77.5049972534","297.2443847656","177.404800415","16.9300003052","64.2200012207"
"2020-05-14","15:59:00","15","206.9299926758","755.3900146484","135.5299987793","442.1400146484","17.0538005829","78.2300033569","297.6400146484","177.5","16.9400005341","65.3799972534"
"2020-05-14","15:45:00","15","204.9900054932","754.4899902344","134.9270019531","440.2399902344","17.0400009155","77.9749984741","297.299987793","177.3699035645","16.8799991608","65.1200027466"
"2020-05-14","15:12:00","15","204.6000061035","750.6798706055","135.0399932861","439.3299865723","16.9400005341","77.260597229","296.3400878906","177.4299926758","16.9249992371","64.25"
"2020-05-14","15:24:00","15","205.0200042725","751.2498779297","134.8999023438","440.25","16.9449996948","77.6100006104","297.6700134277","177.4882049561","16.9200000763","64.3899993896"
"2020-05-14","15:54:00","15","206.8699951172","754.1188964844","135.8500061035","441.5","17.0699005127","78.0800018311","297.0199890137","176.9199981689","16.9500007629","65.8699035645"
"2020-05-14","15:27:00","15","204.9299926758","751.0999755859","135.4499969482","440.6000061035","17.0100002289","77.8199996948","297.3999938965","177.4199981689","16.8999996185","64.6598968506"
"2020-05-14","15:53:00","15","206.6199951172","754.0100097656","135.7449951172","441.299987793","17.0699996948","78.0090026855","297.0799865723","176.5724945068","16.9500007629","65.3499984741"
"2020-05-14","15:28:00","15","204.8500061035","751.5","135.3475036621","440.5599975586","17.0","77.8700027466","297.207611084","177.3000030518","16.8999996185","64.6399993896"
"2020-05-14","15:35:00","15","204.8699951172","750.0296020508","134.7799987793","440.8741149902","16.9500007629","77.7350006104","296.6506958008","177.3699951172","16.8850002289","64.9499969482"
"2020-05-14","15:48:00","15","204.8999938965","755.0","135.3999938965","439.8900146484","17.0400009155","77.9850006104","296.7799987793","176.7700042725","16.8680992126","64.9499969482"
"2020-05-14","15:38:00","15","204.7799987793","752.5","134.7200012207","439.9100036621","17.0","77.6999969482","296.8450012207","177.5700073242","16.8500003815","65.0"
"2020-05-14","15:14:00","15","204.6000061035","749.9149780273","134.8677062988","438.8599853516","16.9300003052","77.2512969971","296.729888916","177.3600006104","16.9400005341","64.25"
"2020-05-14","15:31:00","15","204.9700012207","749.7880249023","135.2698974609","440.6799926758","16.9799995422","77.7799987793","296.8999938965","177.1549987793","16.8850002289","64.7199020386"
"2020-05-14","15:39:00","15","204.8099975586","752.9598999023","134.7286987305","440.1325073242","16.9799995422","77.7450027466","296.7799987793","177.4499969482","16.8400001526","64.9649963379"
"2020-05-14","15:06:00","15","204.5948944092","749.7600097656","134.9900054932","439.5","16.8950004578","77.3000030518","296.25","177.7700042725","16.9300003052","64.25"
"2020-05-14","15:50:00","15","205.9299926758","755.5700073242","135.6000061035","441.0","17.0900001526","78.1900024414","297.2200012207","176.8699951172","16.9099998474","65.25"
"2020-05-14","15:56:00","15","206.75","753.9899902344","135.5","441.1400146484","17.0400009155","78.0","296.9750061035","176.6300048828","16.9249992371","65.6200027466"
"2020-05-14","15:55:00","15","206.8800048828","754.1099853516","135.3999938965","441.3999938965","17.0599994659","78.0400009155","296.9800109863","176.8648986816","16.9400005341","65.8600006104"
"2020-05-14","15:19:00","15","204.5800018311","749.3499145508","134.8500061035","438.6600036621","16.9200000763","77.1299972534","296.2300109863","177.1999969482","16.8700008392","64.0899963379"
"2020-05-14","15:22:00","15","204.7100067139","750.0396728516","134.2899932861","439.4899902344","16.9200000763","77.3199996948","296.5400085449","177.1849975586","16.8950004578","64.1999969482"
"2020-05-14","15:44:00","15","204.8699951172","753.1199951172","134.8000030518","439.7300109863","17.0450000763","77.7900009155","296.799987793","177.3200073242","16.8500003815","64.9700012207"
"2020-05-14","15:15:00","15","204.6499938965","749.0300292969","134.7850036621","439.0199890137","16.9200000763","77.1917037964","296.6000061035","177.4100036621","16.8999996185","64.2350006104"
"2020-05-14","15:49:00","15","205.1300048828","755.5","135.3800048828","440.1499023438","17.0599994659","78.1999969482","297.0","177.0149993896","16.8799991608","64.9499969482"
"2020-05-14","15:30:00","15","204.9349975586","751.0","135.4900054932","441.1943969727","17.0300006866","77.8700027466","297.299987793","177.3699951172","16.9099998474","64.7200012207"
"2020-05-14","15:34:00","15","204.9371948242","750.3150024414","134.8399963379","441.2699890137","16.9799995422","77.8199996948","296.7777099609","177.5500030518","16.8899993896","64.8499984741"
"2020-05-14","15:36:00","15","204.6100006104","749.7498779297","134.4440002441","440.2099914551","16.9500007629","77.4749984741","296.1600036621","177.2850036621","16.8579998016","64.9199981689"
"2020-05-14","15:08:00","15","204.8399963379","750.9600219727","135.25","439.8970031738","16.9599990845","77.5","296.595489502","177.7400054932","16.9699993134","64.25"
"2020-05-14","15:05:00","15","204.5700073242","750.1821289062","134.9199981689","439.6700134277","16.9050006866","77.2200012207","296.1000061035","177.8500061035","16.9549999237","64.25"
"2020-05-14","15:11:00","15","204.6399993896","750.3699951172","134.9700012207","439.6000061035","16.9500007629","77.3099975586","296.4899902344","177.4499969482","16.9349994659","64.2300033569"
"2020-05-14","15:02:00","15","204.3500061035","750.6799926758","135.0","439.729888916","16.8950004578","77.3199996948","295.6449890137","177.5800018311","16.9449996948","64.1062011719"
"2020-05-14","15:51:00","15","206.1000061035","755.2700195312","135.7599945068","441.2699890137","17.0900001526","78.1500015259","297.3800048828","176.6273956299","16.9300003052","65.25"
"2020-05-14","15:03:00","15","204.4600067139","750.8800048828","134.9700012207","439.7813110352","16.9099998474","77.4599990845","295.7799987793","177.6399993896","16.9599990845","64.0199966431"
"2020-05-14","15:29:00","15","204.8399963379","750.7199707031","135.3500061035","441.1799926758","17.0049991608","77.7300033569","297.0849914551","177.1900024414","16.8799991608","64.7200012207"
"2020-05-14","15:09:00","15","204.8500061035","751.4799194336","135.2498931885","439.8599853516","16.9549999237","77.5400009155","296.9800109863","177.6900024414","16.9699993134","64.25"
"2020-05-14","15:16:00","15","204.8699951172","750.4899902344","134.9098968506","439.0899047852","16.9400005341","77.2900009155","296.6300048828","177.3099975586","16.9249992371","64.25"
"2020-05-14","15:47:00","15","204.8000030518","754.4099731445","135.3500061035","439.9150085449","17.0400009155","77.9800033569","296.7099914551","176.9100036621","16.8700008392","65.1895980835"
"2020-05-14","15:40:00","15","204.9799957275","753.0999755859","134.9900054932","440.4099121094","17.0200004578","77.7200012207","296.6700134277","177.3999938965","16.8500003815","65.0"
"2020-05-14","15:01:00","15","204.1699981689","750.2700195312","134.8399963379","439.25","16.8799991608","77.25","295.549987793","177.4700012207","16.9099998474","63.9500007629"
"2020-05-14","15:52:00","15","206.1338043213","754.9799804688","135.5950012207","441.2900085449","17.0699996948","78.1500015259","297.3500061035","176.6999969482","16.9500007629","65.2600021362"
"2020-05-14","15:57:00","15","206.4600067139","754.0999755859","135.5","441.1400146484","17.0300006866","78.25","297.0899047852","176.7400054932","16.9200000763","65.4800033569"
"2020-05-14","15:33:00","15","205.1399993896","750.0","134.8399963379","441.2900085449","16.9899997711","77.8600006104","297.1875","177.6000061035","16.9099998474","64.8300018311"
"2020-05-14","15:58:00","15","206.5","754.700012207","135.3513946533","440.9899902344","17.0300006866","78.2099990845","297.1000061035","176.7700042725","16.9099998474","65.4800033569"
"2020-05-14","15:04:00","15","204.5800018311","750.5729980469","135.0","439.7300109863","16.9150009155","77.3499984741","296.0498962402","177.7700042725","16.9659996033","64.25"
